i,c16,i,i,i,i
23,Marble,36000,72,3,12
23,Gold,470000,94,7,17
23,Sandstone,90000,90,4,18
23,Gold,61000,61,4,8
23,Sandstone,86000,43,6,18
23,Aluminum,200,1,2,7
23,Iron,74000,37,6,18
23,Aluminum,10800,54,2,3
23,Marble,9500,95,1,18
23,Sandstone,77000,77,4,16
23,Iron,88000,44,6,16
23,Sandstone,116000,58,6,20
23,Sandstone,114000,76,5,11
23,Aluminum,190000,95,6,20
23,Sandstone,50000,25,6,20
23,Marble,94500,63,5,3
23,Sandstone,12800,64,2,11
23,Marble,470000,94,7,13
23,Marble,95000,19,7,2
23,Sandstone,1600,8,2,9
23,Copper,17600,88,2,6
23,Marble,45000,45,4,2
23,Iron,97500,65,5,1
23,Marble,15800,79,2,7
23,Aluminum,50000,50,4,15
23,Copper,134000,67,6,15
23,Iron,85000,17,7,5
23,Copper,255000,51,7,18
23,Marble,3100,31,1,8
23,Sandstone,2600,13,2,20
23,Copper,4900,49,1,17
23,Marble,80000,80,4,18
23,Gold,54000,36,5,12
23,Iron,2000,10,2,13
23,Aluminum,5100,51,1,18
23,Marble,400,4,1,20
23,Marble,5200,52,1,2
23,Marble,11000,11,4,1
23,Copper,17200,86,2,12
23,Aluminum,10000,10,4,1
23,Marble,33000,66,3,7
23,Marble,7500,5,5,3
23,Aluminum,115500,77,5,8
23,Copper,79500,53,5,8
23,Sandstone,118000,59,6,8
23,Iron,129000,86,5,10
23,Sandstone,31500,63,3,3
23,Iron,220000,44,7,3
23,Aluminum,146000,73,6,19
23,Iron,146000,73,6,12
23,Sandstone,79000,79,4,9
23,Gold,73500,49,5,13
23,Gold,5000,25,2,10
23,Iron,14000,7,6,10
23,Iron,33000,22,5,13
23,Marble,4400,44,1,1
23,Gold,6800,68,1,10
23,Marble,5500,55,1,7
23,Marble,24000,12,6,10
23,Marble,9000,6,5,9
23,Sandstone,2300,23,1,15
23,Copper,16400,82,2,7
23,Iron,26000,52,3,16
23,Sandstone,10000,100,1,12
23,Aluminum,6000,60,1,13
23,Copper,80000,16,7,7
23,Aluminum,400,2,2,17
23,Sandstone,325000,65,7,9
23,Marble,7200,36,2,15
23,Aluminum,32000,16,6,12
23,Marble,31500,63,3,19
23,Gold,1400,14,1,9
23,Sandstone,12000,60,2,5
23,Gold,2000,2,4,11
23,Sandstone,16500,11,5,6
23,Sandstone,6800,34,2,2
23,Gold,60000,12,7,13
23,Gold,16500,11,5,7
23,Gold,95000,19,7,20
23,Copper,460000,92,7,2
23,Marble,142000,71,6,17
23,Marble,17600,88,2,4
23,Sandstone,58000,58,4,2
23,Marble,1500,1,5,11
23,Aluminum,3600,36,1,10
23,Gold,85500,57,5,7
23,Iron,59000,59,4,13
23,Gold,375000,75,7,18
23,Iron,24000,12,6,14
23,Aluminum,13800,69,2,2
23,Iron,9600,96,1,9
23,Gold,3500,7,3,11
23,Gold,86000,43,6,8
23,Aluminum,16000,16,4,14
23,Aluminum,45000,9,7,13
23,Marble,39000,39,4,4
23,Aluminum,4600,46,1,16
23,Copper,100,1,1,17
23,Copper,25000,50,3,9
23,Marble,114000,76,5,8
23,Iron,2500,5,3,20
23,Copper,89000,89,4,20
23,Marble,52000,52,4,3
23,Gold,13500,27,3,10
23,Iron,410000,82,7,20
23,Iron,5400,27,2,1
23,Aluminum,68000,34,6,12
23,Marble,5200,26,2,14
23,Gold,16600,83,2,10
23,Gold,84000,84,4,8
23,Marble,25500,51,3,7
23,Gold,9000,18,3,6
23,Marble,335000,67,7,8
23,Marble,6200,31,2,4
23,Copper,91000,91,4,15
23,Copper,62000,31,6,3
23,Marble,8600,86,1,13
23,Iron,70500,47,5,19
23,Sandstone,4000,20,2,12
23,Gold,13500,9,5,18
23,Marble,16400,82,2,8
23,Iron,4300,43,1,10
23,Copper,68000,34,6,16
23,Copper,4400,22,2,3
23,Marble,168000,84,6,9
23,Iron,34500,69,3,14
23,Copper,30000,30,4,5
23,Iron,14000,28,3,8
23,Copper,13000,13,4,7
23,Sandstone,4700,47,1,10
23,Sandstone,245000,49,7,12
23,Aluminum,4100,41,1,19
23,Gold,12400,62,2,1
23,Gold,8000,40,2,10
23,Marble,200,1,2,13
23,Sandstone,170000,34,7,13
23,Iron,84000,56,5,8
23,Copper,2800,28,1,19
23,Marble,10000,20,3,2
23,Iron,48500,97,3,18
23,Aluminum,110000,55,6,9
23,Marble,7800,39,2,3
23,Gold,178000,89,6,9
23,Aluminum,22500,45,3,17
23,Iron,1400,14,1,13
23,Gold,10000,10,4,12
23,Copper,225000,45,7,15
23,Gold,44000,88,3,19
23,Iron,455000,91,7,15
23,Iron,4000,8,3,2
23,Marble,79500,53,5,8
23,Sandstone,3100,31,1,7
23,Marble,100000,20,7,7
23,Iron,70500,47,5,19
23,Iron,17600,88,2,14
23,Copper,4000,4,4,1
23,Copper,18000,18,4,10
23,Copper,186000,93,6,8
23,Sandstone,41500,83,3,3
23,Sandstone,10000,20,3,1
23,Sandstone,49500,33,5,7
23,Iron,1400,7,2,4
23,Sandstone,55500,37,5,18
23,Sandstone,69000,46,5,15
23,Sandstone,100500,67,5,4
23,Iron,24000,16,5,13
23,Copper,24000,12,6,5
23,Sandstone,7400,74,1,13
23,Gold,148000,74,6,11
23,Marble,240000,48,7,20
23,Sandstone,385000,77,7,16
23,Aluminum,17200,86,2,5
23,Marble,7000,70,1,1
23,Copper,190000,38,7,8
23,Gold,2400,24,1,3
23,Marble,450000,90,7,7
23,Iron,115000,23,7,20
23,Iron,120000,60,6,18
23,Sandstone,12800,64,2,9
23,Marble,10400,52,2,13
23,Aluminum,31500,21,5,18
23,Iron,40500,81,3,3
23,Iron,9000,18,3,11
23,Copper,142000,71,6,13
23,Gold,67000,67,4,14
23,Sandstone,160000,80,6,15
23,Aluminum,111000,74,5,6
23,Gold,184000,92,6,8
23,Gold,10000,20,3,14
23,Copper,7700,77,1,14
23,Sandstone,170000,34,7,18
23,Copper,20000,40,3,11
23,Sandstone,5500,11,3,7
23,Gold,49000,98,3,13
23,Iron,240000,48,7,3
23,Aluminum,3000,2,5,16
23,Aluminum,98000,49,6,14
23,Sandstone,148000,74,6,14
23,Sandstone,90000,90,4,14
23,Aluminum,123000,82,5,17
23,Aluminum,75000,75,4,9
23,Marble,4900,49,1,1
23,Copper,10000,50,2,10
23,Aluminum,26500,53,3,3
23,Sandstone,1400,7,2,16
23,Sandstone,2600,26,1,11
23,Sandstone,65000,65,4,13
23,Marble,18400,92,2,5
23,Copper,22500,45,3,7
23,Sandstone,182000,91,6,2
23,Aluminum,2800,14,2,8
23,Marble,275000,55,7,18
23,Aluminum,92000,92,4,14
23,Iron,5600,56,1,1
23,Sandstone,139500,93,5,3
23,Sandstone,295000,59,7,12
23,Sandstone,390000,78,7,3
23,Sandstone,9700,97,1,11
23,Copper,30000,15,6,16
23,Sandstone,172000,86,6,12
23,Gold,4500,9,3,17
23,Iron,43500,29,5,2
23,Gold,275000,55,7,17
23,Sandstone,90000,18,7,12
23,Marble,48000,24,6,7
23,Gold,2700,27,1,10
23,Aluminum,108000,72,5,2
23,Gold,28000,56,3,16
23,Iron,116000,58,6,9
23,Marble,105000,21,7,20
23,Copper,55000,11,7,18
23,Sandstone,40000,80,3,2
23,Sandstone,57000,38,5,19
23,Sandstone,3800,19,2,15
23,Aluminum,450000,90,7,10
23,Gold,100000,50,6,11
23,Iron,84000,42,6,18
23,Sandstone,102000,51,6,11
23,Iron,104000,52,6,16
23,Aluminum,24000,16,5,13
23,Aluminum,10200,51,2,2
23,Iron,44000,88,3,19
23,Iron,405000,81,7,7
23,Marble,186000,93,6,16
23,Copper,23000,46,3,12
23,Copper,38500,77,3,7
23,Sandstone,28000,28,4,5
23,Gold,4900,49,1,3
23,Sandstone,360000,72,7,4
23,Copper,4000,2,6,2
23,Sandstone,126000,63,6,2
23,Copper,18000,90,2,16
23,Iron,198000,99,6,12
23,Aluminum,152000,76,6,7
23,Iron,3400,34,1,20
23,Sandstone,9700,97,1,9
23,Gold,19500,13,5,12
23,Sandstone,1500,15,1,16
23,Gold,81000,81,4,8
23,Marble,100000,100,4,9
23,Marble,400,4,1,8
23,Gold,4900,49,1,7
23,Gold,46000,23,6,6
23,Marble,132000,66,6,11
23,Copper,7800,39,2,18
23,Iron,104000,52,6,18
23,Copper,48000,96,3,10
23,Copper,32000,16,6,7
23,Marble,180000,90,6,3
23,Iron,56000,28,6,7
23,Iron,158000,79,6,15
23,Aluminum,130000,26,7,20
23,Iron,16000,32,3,19
23,Gold,130000,26,7,18
23,Sandstone,26000,26,4,2
23,Aluminum,6600,66,1,11
23,Copper,18000,90,2,20
23,Iron,58500,39,5,7
23,Gold,1000,10,1,8
23,Marble,7000,14,3,9
23,Iron,2700,27,1,18
23,Copper,200,2,1,14
23,Gold,6000,12,3,10
23,Sandstone,30000,20,5,11
23,Sandstone,47000,94,3,15
23,Sandstone,45000,45,4,8
23,Aluminum,32500,65,3,19
23,Marble,2400,12,2,20
23,Marble,24000,16,5,20
23,Copper,3000,2,5,14
23,Sandstone,4200,21,2,2
23,Gold,97000,97,4,16
23,Iron,14400,72,2,10
23,Marble,25500,51,3,19
23,Copper,190000,38,7,4
23,Iron,500,1,3,7
23,Marble,5600,28,2,15
23,Gold,114000,76,5,12
23,Aluminum,49000,98,3,6
23,Sandstone,76500,51,5,11
23,Sandstone,100,1,1,15
23,Aluminum,65000,13,7,18
23,Sandstone,8600,43,2,6
23,Copper,15000,75,2,13
23,Gold,18400,92,2,16
23,Sandstone,89000,89,4,18
23,Copper,8800,44,2,16
23,Sandstone,8200,82,1,9
23,Gold,7100,71,1,4
23,Marble,18000,90,2,3
24,Gold,365000,73,7,12
24,Copper,385000,77,7,20
24,Aluminum,15000,3,7,1
24,Copper,57000,38,5,17
24,Iron,1900,19,1,18
24,Iron,23000,46,3,11
24,Copper,13600,68,2,8
24,Aluminum,7200,36,2,1
24,Gold,315000,63,7,4
24,Gold,100,1,1,6
24,Iron,18000,90,2,9
24,Gold,74000,74,4,2
24,Aluminum,1600,8,2,19
24,Marble,41500,83,3,13
24,Copper,45000,45,4,6
24,Iron,13500,27,3,18
24,Gold,19000,19,4,13
24,Gold,145000,29,7,17
24,Copper,18000,12,5,20
24,Iron,145000,29,7,11
24,Sandstone,97500,65,5,20
24,Iron,147000,98,5,20
24,Iron,135000,90,5,12
24,Aluminum,40000,8,7,6
24,Aluminum,485000,97,7,3
24,Sandstone,255000,51,7,14
24,Iron,11600,58,2,8
24,Aluminum,18000,90,2,7
24,Sandstone,9700,97,1,2
24,Copper,9500,19,3,8
24,Copper,45000,30,5,5
24,Gold,2900,29,1,7
24,Iron,6000,6,4,11
24,Marble,25000,5,7,10
24,Copper,84000,56,5,19
24,Aluminum,18000,12,5,18
24,Marble,1600,16,1,4
24,Copper,135000,90,5,5
24,Iron,24000,16,5,17
24,Marble,350000,70,7,13
24,Gold,6800,34,2,10
24,Aluminum,6900,69,1,13
24,Sandstone,33000,22,5,4
24,Sandstone,12200,61,2,6
24,Iron,410000,82,7,10
24,Sandstone,5600,28,2,4
24,Marble,146000,73,6,7
24,Sandstone,2400,12,2,15
24,Aluminum,9100,91,1,2
24,Iron,198000,99,6,13
24,Iron,9100,91,1,18
24,Marble,240000,48,7,7
24,Iron,19600,98,2,18
24,Sandstone,25000,25,4,7
24,Copper,164000,82,6,2
24,Marble,69000,46,5,19
24,Marble,154000,77,6,7
24,Aluminum,44000,44,4,14
24,Marble,41000,82,3,2
24,Sandstone,70000,70,4,17
24,Copper,185000,37,7,18
24,Iron,37000,37,4,9
24,Marble,150000,75,6,5
24,Marble,8000,4,6,20
24,Iron,41000,82,3,8
24,Aluminum,27000,54,3,15
24,Sandstone,12000,8,5,19
24,Marble,37000,37,4,9
24,Sandstone,174000,87,6,17
24,Gold,45000,30,5,18
24,Aluminum,55000,11,7,5
24,Copper,8000,40,2,7
24,Marble,70500,47,5,1
24,Iron,139500,93,5,18
24,Iron,190000,95,6,18
24,Iron,92000,92,4,10
24,Gold,9400,94,1,11
24,Aluminum,14000,70,2,5
24,Copper,280000,56,7,8
24,Aluminum,22000,44,3,5
24,Copper,4200,42,1,6
24,Marble,44000,22,6,6
24,Copper,80000,40,6,15
24,Marble,17000,85,2,5
24,Sandstone,19000,38,3,3
24,Iron,141000,94,5,8
24,Copper,450000,90,7,19
24,Iron,19500,13,5,14
24,Gold,1500,3,3,18
24,Iron,14000,28,3,10
24,Sandstone,69000,69,4,13
24,Marble,20000,4,7,2
24,Aluminum,80000,16,7,4
24,Copper,57000,38,5,1
24,Sandstone,115000,23,7,20
24,Sandstone,3000,2,5,2
24,Copper,112000,56,6,20
24,Marble,30500,61,3,6
24,Aluminum,3300,33,1,9
24,Marble,34500,69,3,8
24,Gold,240000,48,7,18
24,Gold,6200,31,2,12
24,Copper,16200,81,2,9
24,Gold,78000,78,4,18
24,Marble,24000,48,3,8
24,Gold,4800,24,2,16
24,Gold,35500,71,3,10
24,Iron,9500,19,3,12
24,Aluminum,123000,82,5,8
24,Iron,28000,14,6,4
24,Copper,500,1,3,13
24,Aluminum,9900,99,1,17
24,Copper,345000,69,7,2
24,Aluminum,475000,95,7,19
24,Copper,7200,72,1,5
24,Marble,42000,21,6,16
24,Marble,145000,29,7,8
24,Sandstone,5900,59,1,7
24,Sandstone,36500,73,3,18
24,Iron,79000,79,4,2
24,Copper,1000,10,1,13
24,Sandstone,23000,23,4,9
24,Sandstone,10800,54,2,15
24,Iron,98000,98,4,1
24,Aluminum,127500,85,5,18
24,Sandstone,12000,24,3,17
24,Iron,2000,20,1,19
24,Marble,6600,66,1,12
24,Gold,37000,37,4,1
24,Marble,2600,26,1,6
24,Sandstone,9000,6,5,3
24,Marble,8600,43,2,2
24,Copper,87000,58,5,4
24,Sandstone,8400,84,1,13
24,Gold,240000,48,7,14
24,Gold,37500,75,3,18
24,Marble,138000,69,6,3
24,Sandstone,6000,60,1,17
24,Gold,22500,15,5,1
24,Gold,500,5,1,2
24,Iron,8000,8,4,19
24,Aluminum,115000,23,7,3
24,Marble,32000,64,3,15
24,Copper,146000,73,6,2
24,Marble,12000,24,3,16
24,Gold,18000,18,4,18
24,Sandstone,130500,87,5,13
24,Iron,230000,46,7,9
24,Marble,5800,58,1,18
24,Marble,1500,15,1,10
24,Copper,20000,10,6,18
24,Aluminum,88500,59,5,20
24,Iron,385000,77,7,6
24,Sandstone,3200,32,1,20
24,Sandstone,39500,79,3,19
24,Sandstone,155000,31,7,15
24,Copper,96000,96,4,12
24,Sandstone,500,5,1,5
24,Iron,410000,82,7,15
24,Gold,4900,49,1,19
24,Aluminum,9200,46,2,20
24,Marble,93000,93,4,7
24,Gold,6000,6,4,9
24,Aluminum,11400,57,2,3
24,Copper,37500,75,3,10
24,Marble,182000,91,6,13
24,Marble,66000,66,4,18
24,Gold,2000,2,4,14
24,Marble,93000,93,4,10
24,Iron,235000,47,7,7
24,Sandstone,400,4,1,1
24,Iron,52000,26,6,16
24,Marble,45500,91,3,15
24,Marble,67000,67,4,2
24,Gold,3200,32,1,1
24,Copper,405000,81,7,1
24,Gold,10000,10,4,4
24,Copper,95000,19,7,6
24,Iron,1400,7,2,13
24,Marble,31500,63,3,2
24,Gold,7000,70,1,11
24,Marble,132000,88,5,17
24,Iron,18800,94,2,3
24,Aluminum,31000,31,4,6
24,Gold,124000,62,6,15
24,Marble,6800,34,2,3
24,Copper,8200,41,2,11
24,Iron,35000,35,4,4
24,Copper,16800,84,2,1
24,Aluminum,3400,34,1,10
24,Aluminum,35500,71,3,8
24,Marble,6300,63,1,3
24,Aluminum,130000,65,6,14
24,Gold,48000,96,3,16
24,Gold,19500,39,3,4
24,Iron,65000,13,7,6
24,Aluminum,3000,2,5,15
24,Aluminum,4600,46,1,20
24,Aluminum,100000,50,6,8
24,Sandstone,5000,5,4,17
24,Marble,7900,79,1,7
24,Marble,26000,26,4,11
24,Marble,21000,21,4,10
24,Aluminum,10500,21,3,2
24,Copper,100000,100,4,16
24,Marble,39500,79,3,14
24,Iron,136000,68,6,2
24,Iron,64000,32,6,5
24,Marble,6700,67,1,6
24,Sandstone,34000,17,6,20
24,Marble,225000,45,7,2
24,Aluminum,97500,65,5,4
24,Aluminum,215000,43,7,1
24,Aluminum,190000,38,7,16
24,Sandstone,25000,5,7,13
24,Copper,9400,94,1,12
24,Gold,42500,85,3,5
24,Sandstone,4400,22,2,14
24,Copper,49000,98,3,5
24,Iron,11500,23,3,3
24,Sandstone,4500,3,5,2
24,Aluminum,120000,80,5,11
24,Gold,6000,60,1,8
24,Marble,106000,53,6,6
24,Gold,12400,62,2,10
24,Aluminum,58000,58,4,4
24,Sandstone,58000,29,6,5
24,Iron,600,3,2,16
24,Aluminum,360000,72,7,12
24,Sandstone,58000,58,4,1
24,Aluminum,18800,94,2,8
24,Aluminum,4400,22,2,3
24,Gold,410000,82,7,2
24,Iron,90000,90,4,9
24,Iron,180000,90,6,3
24,Gold,18000,18,4,19
24,Copper,31500,63,3,16
24,Copper,300000,60,7,19
24,Marble,76500,51,5,16
24,Sandstone,10000,2,7,20
24,Marble,144000,72,6,18
24,Marble,20000,4,7,12
24,Iron,192000,96,6,20
24,Iron,140000,28,7,15
24,Marble,3200,32,1,13
24,Gold,430000,86,7,15
24,Sandstone,67000,67,4,10
24,Copper,180000,90,6,8
24,Marble,60000,30,6,3
24,Iron,150000,75,6,4
24,Iron,114000,57,6,11
24,Sandstone,166000,83,6,14
24,Gold,30500,61,3,14
24,Copper,6600,33,2,17
24,Sandstone,4500,3,5,20
24,Sandstone,325000,65,7,3
24,Gold,22500,45,3,8
24,Sandstone,105000,21,7,10
24,Iron,59000,59,4,5
24,Gold,33000,66,3,10
24,Marble,8900,89,1,1
24,Sandstone,3300,33,1,18
24,Sandstone,1000,10,1,4
24,Sandstone,47000,94,3,10
24,Marble,11200,56,2,19
24,Marble,7800,78,1,9
24,Gold,144000,72,6,13
24,Copper,315000,63,7,17
24,Gold,38500,77,3,8
24,Gold,4500,45,1,8
24,Gold,41500,83,3,20
24,Gold,38500,77,3,7
24,Gold,9000,9,4,7
24,Aluminum,16000,16,4,6
24,Copper,29000,58,3,6
24,Gold,62000,62,4,4
24,Sandstone,116000,58,6,13
24,Marble,500000,100,7,18
24,Copper,15000,3,7,18
24,Sandstone,7900,79,1,1
24,Copper,1000,5,2,18
24,Marble,3000,15,2,6
24,Sandstone,1000,5,2,5
24,Sandstone,41500,83,3,6
24,Marble,10400,52,2,13
24,Iron,178000,89,6,19
24,Iron,5400,27,2,17
24,Iron,16500,33,3,1
24,Aluminum,13200,66,2,17
24,Marble,5500,55,1,15
24,Sandstone,45000,45,4,18
24,Aluminum,80000,40,6,8
24,Copper,42000,42,4,14
24,Aluminum,21500,43,3,3
24,Marble,3500,7,3,13
24,Gold,76000,38,6,10
24,Sandstone,92000,92,4,14
24,Marble,31000,31,4,3
24,Gold,48000,24,6,16
24,Gold,9000,45,2,10
24,Copper,250000,50,7,6
24,Sandstone,104000,52,6,2
24,Aluminum,19500,13,5,12
24,Marble,9600,96,1,15
24,Gold,10000,20,3,1
24,Aluminum,39000,78,3,14
24,Sandstone,22500,45,3,5
24,Marble,3200,32,1,6
24,Copper,42000,42,4,6
24,Marble,45000,90,3,13
24,Copper,32000,16,6,1
24,Gold,38000,76,3,15
24,Sandstone,112000,56,6,12
24,Gold,700,7,1,20
24,Gold,9800,49,2,3
24,Marble,380000,76,7,1
24,Copper,33500,67,3,16
24,Aluminum,60000,12,7,14
24,Aluminum,14200,71,2,5
24,Iron,34000,17,6,7
24,Gold,20000,4,7,1
24,Iron,1100,11,1,18
24,Marble,55000,55,4,12
24,Gold,100000,100,4,19
24,Iron,32500,65,3,14
24,Iron,39000,26,5,2
24,Marble,120000,60,6,4
24,Aluminum,325000,65,7,14
24,Gold,128000,64,6,8
24,Aluminum,9000,9,4,9
24,Aluminum,19800,99,2,13
24,Sandstone,17400,87,2,3
24,Marble,27500,55,3,17
24,Copper,14200,71,2,17
24,Gold,315000,63,7,8
24,Gold,40000,40,4,2
24,Marble,4000,40,1,11
24,Sandstone,24500,49,3,20
24,Iron,186000,93,6,6
24,Aluminum,12500,25,3,14
24,Aluminum,245000,49,7,12
24,Marble,9200,92,1,15
24,Sandstone,126000,63,6,6
24,Marble,20000,4,7,16
24,Iron,6600,66,1,20
24,Copper,17800,89,2,10
24,Gold,4900,49,1,8
24,Copper,95000,95,4,20
24,Gold,13500,9,5,13
24,Gold,330000,66,7,14
24,Marble,37500,25,5,2
24,Marble,3800,38,1,16
24,Copper,166000,83,6,13
24,Marble,800,4,2,15
24,Marble,45500,91,3,4
24,Aluminum,18600,93,2,9
24,Gold,5600,56,1,14
24,Copper,12200,61,2,16
24,Copper,55000,11,7,4
24,Gold,38000,76,3,10
24,Marble,5400,27,2,7
24,Marble,2600,13,2,16
24,Copper,9700,97,1,16
24,Aluminum,15400,77,2,17
24,Copper,16000,8,6,3
24,Iron,108000,54,6,19
24,Iron,18800,94,2,4
24,Marble,105000,70,5,13
24,Sandstone,147000,98,5,6
24,Copper,43000,86,3,16
24,Iron,5100,51,1,8
24,Copper,385000,77,7,6
24,Gold,13500,9,5,15
24,Marble,14000,28,3,20
24,Marble,182000,91,6,19
24,Gold,7900,79,1,12
24,Iron,16000,16,4,12
24,Sandstone,104000,52,6,1
24,Marble,19000,19,4,11
24,Sandstone,2000,10,2,17
24,Sandstone,15000,3,7,11
24,Sandstone,142000,71,6,5
24,Aluminum,1600,16,1,6
24,Gold,62000,62,4,15
24,Aluminum,6200,31,2,2
24,Gold,2000,10,2,18
24,Iron,7300,73,1,3
24,Marble,30000,20,5,10
24,Aluminum,4800,24,2,15
24,Marble,8900,89,1,17
24,Copper,100000,20,7,13
24,Aluminum,30000,60,3,10
24,Marble,3900,39,1,1
24,Iron,70000,35,6,17
24,Gold,210000,42,7,11
24,Marble,84000,84,4,12
24,Aluminum,141000,94,5,5
24,Iron,8900,89,1,6
24,Marble,15800,79,2,15
24,Marble,1300,13,1,20
24,Iron,2000,2,4,7
24,Aluminum,6700,67,1,6
24,Copper,1500,3,3,13
24,Copper,235000,47,7,3
24,Gold,185000,37,7,1
24,Aluminum,64500,43,5,19
24,Sandstone,85000,85,4,1
24,Copper,29500,59,3,1
24,Iron,7400,74,1,12
24,Copper,2800,14,2,1
24,Copper,25000,5,7,17
24,Iron,6000,3,6,14
24,Marble,75000,15,7,19
24,Marble,45000,45,4,2
24,Marble,43000,43,4,13
24,Gold,420000,84,7,13
24,Copper,3900,39,1,9
24,Iron,124500,83,5,13
24,Aluminum,8000,16,3,12
24,Gold,300,3,1,14
24,Gold,6200,31,2,20
24,Iron,196000,98,6,20
24,Marble,50000,25,6,6
24,Sandstone,46000,46,4,3
24,Iron,115000,23,7,1
24,Gold,61000,61,4,3
24,Sandstone,6600,66,1,16
24,Marble,14000,7,6,14
24,Iron,39000,78,3,14
24,Aluminum,127500,85,5,5
24,Aluminum,2100,21,1,10
24,Gold,94000,47,6,12
24,Marble,6200,62,1,20
24,Aluminum,4800,48,1,18
24,Aluminum,5200,52,1,7
24,Sandstone,36500,73,3,19
24,Aluminum,400,4,1,17
24,Copper,24500,49,3,4
24,Iron,72000,36,6,4
24,Marble,15000,30,3,8
24,Sandstone,14800,74,2,6
24,Copper,12000,12,4,4
24,Marble,34000,34,4,10
24,Copper,16500,33,3,2
24,Aluminum,8800,88,1,9
24,Aluminum,68000,34,6,3
24,Aluminum,460000,92,7,11
24,Copper,30000,20,5,4
24,Sandstone,80000,16,7,20
24,Aluminum,37000,74,3,14
24,Iron,10800,54,2,19
24,Gold,1000,1,4,7
24,Copper,39000,39,4,3
24,Aluminum,185000,37,7,20
24,Copper,46000,92,3,10
24,Copper,8200,82,1,11
24,Aluminum,9400,47,2,13
24,Iron,96000,48,6,10
24,Gold,10800,54,2,3
24,Sandstone,85000,17,7,7
24,Copper,67000,67,4,1
24,Marble,136500,91,5,2
24,Sandstone,62000,62,4,11
24,Iron,8000,40,2,3
24,Sandstone,495000,99,7,12
24,Aluminum,49000,98,3,13
24,Aluminum,1200,6,2,5
24,Copper,7700,77,1,1
24,Marble,400000,80,7,3
24,Copper,129000,86,5,18
24,Marble,64500,43,5,10
24,Aluminum,9500,95,1,17
24,Aluminum,4200,21,2,9
24,Iron,30000,60,3,8
24,Copper,22500,15,5,11
24,Sandstone,6100,61,1,18
24,Gold,140000,70,6,4
24,Sandstone,7000,14,3,3
24,Gold,8500,85,1,16
24,Marble,30500,61,3,17
24,Copper,117000,78,5,10
24,Gold,7300,73,1,10
24,Aluminum,26000,13,6,10
24,Gold,9400,94,1,12
24,Iron,8800,44,2,8
24,Gold,215000,43,7,18
24,Aluminum,8200,82,1,18
24,Sandstone,4600,23,2,16
24,Iron,109500,73,5,9
25,Sandstone,8200,82,1,10
25,Gold,9000,6,5,10
25,Iron,8900,89,1,16
25,Sandstone,5300,53,1,18
25,Iron,13500,27,3,16
25,Sandstone,86000,86,4,3
25,Sandstone,16500,11,5,3
25,Sandstone,365000,73,7,8
25,Aluminum,2600,13,2,10
25,Gold,300000,60,7,4
25,Copper,3000,30,1,6
25,Aluminum,94500,63,5,16
25,Iron,5600,56,1,13
25,Copper,54000,36,5,7
25,Marble,1800,9,2,4
25,Sandstone,7200,36,2,15
25,Copper,4900,49,1,4
25,Iron,9400,94,1,1
25,Sandstone,49500,99,3,11
25,Aluminum,5000,5,4,16
25,Copper,31500,21,5,12
25,Gold,1200,12,1,2
25,Aluminum,50000,25,6,18
25,Gold,130000,26,7,11
25,Marble,2200,22,1,10
25,Gold,6000,12,3,16
25,Copper,5600,28,2,14
25,Copper,15000,15,4,15
25,Sandstone,71000,71,4,14
25,Iron,51000,34,5,6
25,Marble,184000,92,6,17
25,Aluminum,185000,37,7,6
25,Copper,52000,52,4,7
25,Sandstone,330000,66,7,14
25,Copper,14200,71,2,7
25,Copper,2400,24,1,13
25,Sandstone,480000,96,7,4
25,Iron,900,9,1,5
25,Marble,58500,39,5,4
25,Marble,63000,63,4,17
25,Marble,475000,95,7,9
25,Gold,5500,55,1,18
25,Copper,8300,83,1,9
25,Marble,130000,65,6,6
25,Copper,500,1,3,8
25,Gold,6000,60,1,8
25,Copper,134000,67,6,13
25,Copper,40000,80,3,1
25,Sandstone,45000,45,4,16
25,Iron,33000,33,4,19
25,Aluminum,3000,15,2,19
25,Iron,4000,8,3,1
25,Copper,6800,68,1,18
25,Copper,7900,79,1,16
25,Copper,5000,10,3,18
25,Marble,46000,46,4,9
25,Aluminum,8000,40,2,20
25,Marble,57000,57,4,11
25,Gold,110000,22,7,12
25,Marble,126000,84,5,18
25,Gold,86000,43,6,10
25,Gold,17600,88,2,9
25,Copper,17200,86,2,7
25,Marble,18200,91,2,13
25,Iron,900,9,1,19
25,Aluminum,8100,81,1,12
25,Sandstone,22000,44,3,9
25,Marble,13400,67,2,1
25,Aluminum,4200,21,2,8
25,Sandstone,13600,68,2,7
25,Gold,12400,62,2,5
25,Iron,20000,100,2,8
25,Marble,42000,28,5,13
25,Gold,37000,37,4,7
25,Gold,122000,61,6,3
25,Iron,13000,65,2,20
25,Iron,365000,73,7,5
25,Iron,4600,23,2,7
25,Copper,5400,54,1,17
25,Marble,15400,77,2,12
25,Marble,30000,6,7,12
25,Gold,84000,56,5,12
25,Copper,6000,12,3,1
25,Iron,42000,42,4,13
25,Marble,16000,8,6,11
25,Copper,54000,27,6,19
25,Sandstone,129000,86,5,3
25,Marble,85000,17,7,5
25,Aluminum,2000,1,6,3
25,Sandstone,95000,19,7,6
25,Aluminum,240000,48,7,11
25,Copper,6000,60,1,4
25,Sandstone,5800,58,1,12
25,Iron,90000,60,5,18
25,Marble,200000,40,7,17
25,Marble,4600,46,1,16
