i,c16,i,i,i,i
34,Aluminum,600,3,2,9
34,Aluminum,6500,13,3,6
34,Sandstone,2400,24,1,10
34,Iron,235000,47,7,2
34,Gold,69000,69,4,6
34,Marble,1400,14,1,6
34,Marble,60000,60,4,4
34,Iron,134000,67,6,7
34,Sandstone,7200,72,1,3
34,Marble,136000,68,6,1
34,Marble,66000,44,5,16
34,Iron,148000,74,6,12
34,Sandstone,160000,80,6,19
34,Sandstone,40000,20,6,13
34,Gold,36000,18,6,11
34,Copper,190000,38,7,16
34,Marble,1900,19,1,15
34,Gold,3400,17,2,11
34,Copper,8000,4,6,10
34,Copper,190000,95,6,13
34,Marble,10000,2,7,13
34,Sandstone,18000,9,6,8
34,Marble,40000,20,6,6
34,Sandstone,58000,58,4,8
34,Marble,43500,87,3,18
34,Aluminum,6500,65,1,1
34,Aluminum,60000,12,7,11
34,Aluminum,14000,7,6,5
34,Aluminum,18000,90,2,16
34,Marble,90000,45,6,18
34,Iron,1200,12,1,1
34,Marble,4200,42,1,2
34,Sandstone,23000,23,4,19
34,Sandstone,420000,84,7,4
34,Gold,30000,30,4,5
34,Marble,82000,82,4,9
34,Marble,69000,46,5,9
34,Copper,6800,34,2,13
34,Aluminum,8800,44,2,5
34,Copper,35500,71,3,17
34,Sandstone,134000,67,6,16
34,Copper,32500,65,3,3
34,Sandstone,150000,30,7,16
34,Copper,485000,97,7,6
34,Marble,87000,87,4,18
34,Iron,63000,63,4,1
34,Marble,12000,12,4,1
34,Iron,265000,53,7,18
34,Aluminum,40500,81,3,1
34,Gold,9200,92,1,4
34,Marble,36000,18,6,14
34,Copper,48000,96,3,10
34,Gold,5200,52,1,16
34,Sandstone,60000,60,4,17
34,Iron,4200,21,2,4
34,Copper,51000,34,5,13
34,Copper,48000,96,3,12
34,Gold,82000,82,4,14
34,Copper,31000,62,3,16
34,Copper,2700,27,1,3
34,Sandstone,124500,83,5,8
34,Aluminum,14000,28,3,2
34,Aluminum,42000,28,5,13
34,Aluminum,5800,29,2,6
34,Aluminum,10400,52,2,13
34,Aluminum,20000,20,4,12
34,Marble,11000,55,2,20
34,Sandstone,49000,98,3,5
34,Gold,2000,10,2,6
34,Marble,132000,66,6,16
34,Sandstone,26000,26,4,20
34,Iron,147000,98,5,13
34,Gold,9000,9,4,6
34,Iron,68000,68,4,6
34,Copper,102000,51,6,10
34,Aluminum,9000,18,3,5
34,Gold,54000,36,5,7
34,Marble,8500,17,3,15
34,Sandstone,19500,39,3,19
34,Aluminum,30000,20,5,18
34,Copper,4500,3,5,10
34,Iron,102000,51,6,1
34,Aluminum,5000,25,2,9
34,Iron,135000,27,7,4
34,Sandstone,120000,60,6,19
34,Iron,290000,58,7,2
34,Iron,48000,48,4,11
34,Iron,29000,29,4,11
34,Sandstone,1700,17,1,3
34,Gold,32000,32,4,19
34,Gold,3200,32,1,14
34,Aluminum,285000,57,7,11
34,Sandstone,72000,36,6,10
34,Gold,470000,94,7,8
34,Aluminum,10000,50,2,11
34,Sandstone,3800,38,1,12
34,Sandstone,1500,15,1,16
34,Sandstone,72000,48,5,19
34,Sandstone,106500,71,5,5
34,Aluminum,56000,28,6,7
34,Sandstone,2400,24,1,14
34,Aluminum,15000,30,3,8
34,Gold,1400,14,1,16
34,Iron,385000,77,7,17
34,Sandstone,6500,13,3,18
34,Iron,76000,76,4,20
34,Aluminum,265000,53,7,10
34,Aluminum,13800,69,2,13
34,Iron,260000,52,7,18
34,Copper,300000,60,7,6
34,Aluminum,78000,39,6,18
34,Gold,4000,2,6,16
34,Aluminum,96000,64,5,16
34,Gold,12600,63,2,1
34,Iron,45500,91,3,15
34,Iron,57000,38,5,3
34,Marble,40000,8,7,11
34,Sandstone,1000,1,4,6
34,Aluminum,71000,71,4,7
34,Sandstone,194000,97,6,20
34,Iron,1200,12,1,15
34,Copper,22000,44,3,3
34,Sandstone,360000,72,7,14
34,Aluminum,15600,78,2,14
34,Marble,91500,61,5,4
34,Iron,3500,7,3,1
34,Iron,4500,9,3,8
34,Copper,31000,31,4,18
34,Sandstone,33500,67,3,18
34,Gold,142500,95,5,20
34,Marble,6600,66,1,2
34,Gold,19000,19,4,16
34,Gold,19500,13,5,14
34,Marble,6800,34,2,14
34,Gold,4500,3,5,9
34,Gold,10000,5,6,19
34,Copper,46500,93,3,1
34,Marble,7800,78,1,13
34,Iron,34000,17,6,2
34,Gold,2600,13,2,12
34,Gold,75000,15,7,17
34,Marble,52500,35,5,14
34,Sandstone,7500,75,1,17
34,Iron,132000,66,6,6
34,Marble,28500,19,5,14
34,Copper,10000,50,2,9
34,Aluminum,16000,32,3,14
34,Gold,138000,92,5,17
34,Marble,46000,23,6,10
34,Iron,18600,93,2,5
34,Gold,2500,25,1,16
34,Copper,300000,60,7,6
34,Iron,8600,86,1,11
34,Aluminum,45000,45,4,7
34,Aluminum,1500,15,1,4
34,Sandstone,17000,17,4,1
34,Copper,6800,34,2,10
34,Copper,215000,43,7,15
34,Aluminum,6100,61,1,20
34,Marble,49000,98,3,5
34,Gold,80000,40,6,16
34,Iron,4500,45,1,12
34,Copper,105000,21,7,2
34,Copper,7500,15,3,7
34,Sandstone,14000,28,3,13
34,Aluminum,104000,52,6,10
34,Copper,50000,100,3,16
34,Aluminum,14000,70,2,9
34,Copper,102000,51,6,6
34,Sandstone,31000,62,3,9
34,Iron,146000,73,6,14
34,Copper,2000,2,4,1
34,Gold,15000,30,3,3
34,Gold,6000,12,3,12
34,Iron,65000,65,4,19
34,Copper,15400,77,2,15
34,Marble,6400,64,1,2
34,Copper,7700,77,1,6
34,Iron,320000,64,7,10
34,Marble,25500,17,5,3
34,Iron,91000,91,4,9
34,Marble,2400,24,1,2
34,Iron,7900,79,1,11
34,Sandstone,48000,96,3,10
34,Sandstone,410000,82,7,11
34,Gold,7100,71,1,12
34,Iron,71000,71,4,3
34,Sandstone,150000,100,5,16
34,Marble,14000,70,2,12
34,Gold,48000,96,3,5
34,Marble,52000,26,6,15
34,Sandstone,130000,26,7,6
34,Sandstone,40000,8,7,12
34,Marble,10600,53,2,4
34,Sandstone,6000,3,6,14
34,Sandstone,8800,88,1,13
34,Copper,178000,89,6,13
34,Copper,2700,27,1,9
34,Marble,360000,72,7,10
34,Sandstone,8900,89,1,8
34,Iron,17000,34,3,19
34,Iron,225000,45,7,19
34,Sandstone,18600,93,2,6
34,Gold,13800,69,2,1
34,Copper,12000,24,3,20
34,Marble,106000,53,6,19
34,Aluminum,265000,53,7,7
34,Gold,18000,12,5,2
34,Iron,127500,85,5,4
34,Sandstone,435000,87,7,8
34,Aluminum,64000,64,4,9
34,Aluminum,18000,18,4,7
35,Aluminum,3000,3,4,15
35,Sandstone,405000,81,7,3
35,Copper,98000,49,6,10
35,Copper,140000,28,7,11
35,Marble,4100,41,1,15
35,Copper,8800,44,2,20
35,Marble,8200,82,1,8
35,Iron,74000,74,4,18
35,Aluminum,5900,59,1,4
35,Copper,105000,21,7,15
35,Gold,43000,43,4,5
35,Sandstone,15000,15,4,19
35,Gold,425000,85,7,15
35,Copper,12000,6,6,20
35,Marble,112000,56,6,14
35,Sandstone,70000,70,4,18
35,Marble,134000,67,6,8
35,Marble,34000,68,3,13
35,Marble,42000,84,3,12
35,Aluminum,16000,32,3,4
35,Marble,176000,88,6,15
35,Marble,6000,12,3,2
35,Iron,5000,5,4,15
35,Gold,41500,83,3,13
35,Copper,170000,85,6,16
35,Aluminum,141000,94,5,14
35,Iron,52500,35,5,5
35,Marble,34500,23,5,12
35,Aluminum,200000,40,7,1
35,Marble,104000,52,6,1
35,Gold,18000,36,3,1
35,Sandstone,16500,11,5,16
35,Copper,3000,3,4,7
35,Marble,5000,5,4,8
35,Sandstone,140000,28,7,2
35,Marble,55000,11,7,1
35,Marble,35000,35,4,4
35,Sandstone,46500,93,3,15
35,Sandstone,32000,64,3,12
35,Gold,36500,73,3,19
35,Copper,140000,28,7,16
35,Marble,45000,45,4,20
35,Aluminum,182000,91,6,2
35,Copper,6000,60,1,17
35,Copper,18500,37,3,14
35,Sandstone,41500,83,3,14
35,Iron,8500,17,3,13
35,Aluminum,80000,80,4,2
35,Aluminum,7000,70,1,10
35,Marble,495000,99,7,19
35,Iron,49000,49,4,18
35,Sandstone,23000,46,3,10
35,Marble,3200,16,2,2
35,Copper,108000,54,6,7
35,Marble,104000,52,6,10
35,Copper,13000,65,2,1
35,Copper,87000,58,5,7
35,Iron,36000,36,4,10
35,Iron,13800,69,2,9
35,Iron,2800,14,2,4
35,Marble,126000,63,6,20
35,Sandstone,73000,73,4,15
35,Aluminum,1500,15,1,16
35,Marble,65000,65,4,12
35,Iron,33000,22,5,17
35,Aluminum,66000,66,4,4
35,Marble,16200,81,2,13
35,Iron,15000,30,3,10
35,Aluminum,104000,52,6,16
35,Gold,180000,90,6,8
35,Sandstone,50000,50,4,17
35,Aluminum,30000,60,3,20
35,Aluminum,12000,60,2,3
35,Aluminum,25000,25,4,1
35,Marble,99000,66,5,8
35,Copper,2800,14,2,12
35,Marble,1700,17,1,7
35,Aluminum,9600,96,1,10
35,Copper,97500,65,5,4
35,Aluminum,114000,76,5,2
35,Marble,3500,7,3,2
35,Aluminum,300000,60,7,11
35,Aluminum,150000,100,5,9
35,Marble,4000,8,3,4
35,Sandstone,330000,66,7,13
35,Gold,64000,32,6,5
35,Copper,186000,93,6,2
35,Marble,20000,10,6,17
35,Sandstone,8000,16,3,17
35,Copper,50000,100,3,19
35,Gold,72000,48,5,7
35,Iron,460000,92,7,9
35,Iron,93000,93,4,18
35,Sandstone,135000,90,5,10
35,Aluminum,23500,47,3,18
35,Sandstone,73000,73,4,15
35,Gold,14000,28,3,7
35,Gold,45000,90,3,15
35,Marble,168000,84,6,13
35,Sandstone,140000,70,6,19
35,Aluminum,7200,72,1,12
35,Gold,104000,52,6,6
35,Gold,49500,99,3,12
35,Aluminum,82000,82,4,16
35,Copper,17000,17,4,5
35,Aluminum,122000,61,6,1
35,Copper,47500,95,3,16
35,Aluminum,88500,59,5,12
35,Iron,62000,62,4,7
35,Sandstone,7000,70,1,3
35,Sandstone,100000,50,6,17
35,Copper,172000,86,6,8
35,Iron,114000,57,6,4
35,Sandstone,94500,63,5,11
35,Copper,235000,47,7,7
35,Copper,19200,96,2,6
35,Iron,2000,2,4,4
35,Gold,475000,95,7,11
35,Copper,139500,93,5,11
35,Aluminum,47000,47,4,13
35,Aluminum,24000,12,6,7
35,Copper,5500,11,3,12
35,Gold,2600,26,1,11
35,Gold,265000,53,7,12
35,Sandstone,100500,67,5,2
35,Aluminum,33000,66,3,3
35,Marble,124500,83,5,4
35,Sandstone,435000,87,7,3
35,Copper,8000,40,2,19
35,Iron,4000,4,4,12
35,Sandstone,4500,45,1,20
35,Sandstone,12400,62,2,3
35,Aluminum,20000,20,4,16
35,Sandstone,128000,64,6,13
35,Marble,32000,16,6,10
35,Aluminum,15000,75,2,2
35,Iron,9500,95,1,16
35,Aluminum,86000,86,4,9
35,Iron,5800,29,2,18
35,Aluminum,10000,2,7,7
35,Marble,42000,21,6,20
35,Copper,340000,68,7,11
35,Marble,115000,23,7,13
35,Sandstone,3000,6,3,10
35,Gold,9000,45,2,1
35,Iron,55500,37,5,3
35,Sandstone,30500,61,3,10
35,Copper,215000,43,7,3
35,Iron,2000,2,4,6
35,Gold,67500,45,5,7
35,Aluminum,69000,46,5,20
35,Iron,45000,45,4,14
35,Copper,26000,26,4,13
35,Copper,25500,51,3,8
35,Sandstone,8300,83,1,6
35,Copper,60000,40,5,17
35,Iron,7400,37,2,12
35,Gold,215000,43,7,20
35,Sandstone,162000,81,6,17
35,Gold,125000,25,7,7
35,Aluminum,21000,21,4,20
35,Copper,6000,6,4,13
35,Marble,90000,18,7,14
35,Aluminum,425000,85,7,6
35,Aluminum,5000,10,3,8
35,Marble,100,1,1,8
35,Sandstone,36000,18,6,1
35,Iron,4000,4,4,2
35,Gold,500,5,1,18
35,Iron,126000,63,6,2
35,Sandstone,26000,26,4,9
35,Gold,445000,89,7,18
35,Sandstone,49000,49,4,19
35,Gold,6400,32,2,7
35,Iron,140000,28,7,10
35,Gold,800,8,1,5
35,Copper,9700,97,1,2
35,Sandstone,360000,72,7,1
35,Sandstone,33000,33,4,3
35,Iron,20000,20,4,10
35,Copper,350000,70,7,18
35,Iron,23000,46,3,14
35,Aluminum,12500,25,3,3
35,Iron,24000,48,3,4
35,Aluminum,7500,15,3,4
35,Aluminum,30000,30,4,9
35,Marble,64500,43,5,4
35,Sandstone,54000,54,4,10
35,Copper,12000,24,3,6
35,Copper,25000,25,4,10
35,Marble,335000,67,7,10
35,Gold,100000,20,7,1
35,Marble,93000,93,4,11
35,Sandstone,6700,67,1,5
35,Gold,44500,89,3,11
35,Sandstone,46000,92,3,17
35,Marble,100,1,1,16
35,Marble,140000,28,7,2
35,Sandstone,93000,93,4,13
35,Sandstone,6600,33,2,13
35,Marble,54000,36,5,7
35,Iron,12000,60,2,5
35,Sandstone,450000,90,7,11
35,Copper,39000,78,3,10
35,Iron,140000,70,6,11
35,Gold,80000,40,6,17
35,Marble,94000,47,6,11
35,Sandstone,88000,44,6,4
35,Copper,2000,1,6,1
35,Aluminum,440000,88,7,5
35,Gold,74000,37,6,20
35,Aluminum,45000,45,4,12
35,Marble,12000,12,4,12
35,Copper,36000,24,5,8
35,Aluminum,19000,95,2,18
35,Marble,7600,38,2,17
35,Aluminum,6100,61,1,11
35,Sandstone,45000,90,3,4
35,Gold,5500,11,3,12
35,Gold,300,3,1,19
35,Iron,152000,76,6,16
35,Marble,6400,64,1,14
35,Gold,8000,8,4,15
35,Iron,200000,40,7,7
35,Copper,5800,29,2,12
35,Iron,335000,67,7,10
35,Aluminum,36000,72,3,14
35,Iron,245000,49,7,18
35,Gold,170000,34,7,9
35,Marble,2400,24,1,15
35,Gold,345000,69,7,19
35,Marble,500000,100,7,7
35,Gold,62000,31,6,14
35,Aluminum,98000,98,4,17
35,Marble,164000,82,6,20
35,Gold,185000,37,7,16
35,Gold,8000,80,1,4
35,Gold,122000,61,6,3
35,Iron,26500,53,3,12
35,Marble,1900,19,1,1
35,Gold,46500,31,5,3
35,Marble,72000,36,6,17
35,Aluminum,3000,6,3,1
35,Sandstone,82000,41,6,5
35,Aluminum,35000,7,7,18
35,Marble,225000,45,7,6
35,Aluminum,2000,4,3,4
35,Sandstone,25500,17,5,7
35,Sandstone,210000,42,7,5
35,Aluminum,118500,79,5,14
35,Gold,5800,29,2,7
35,Copper,92000,92,4,5
35,Marble,290000,58,7,11
35,Marble,6200,62,1,20
35,Marble,7100,71,1,15
35,Aluminum,1500,15,1,5
35,Iron,9300,93,1,3
35,Iron,78000,78,4,19
35,Iron,30000,15,6,9
35,Copper,7000,35,2,3
35,Sandstone,61000,61,4,11
35,Sandstone,405000,81,7,4
35,Marble,6500,65,1,16
35,Sandstone,1600,16,1,12
35,Gold,5600,56,1,13
35,Marble,97500,65,5,18
35,Copper,15000,15,4,11
35,Aluminum,14000,28,3,13
35,Marble,2800,28,1,4
35,Gold,5000,10,3,16
35,Aluminum,34000,34,4,10
35,Copper,170000,85,6,9
35,Gold,9800,98,1,19
35,Iron,8600,43,2,11
35,Aluminum,32000,32,4,3
35,Sandstone,200000,100,6,15
35,Sandstone,41500,83,3,10
35,Iron,93000,93,4,7
35,Copper,10000,100,1,15
35,Marble,5100,51,1,3
35,Iron,1100,11,1,8
35,Copper,4500,3,5,15
35,Iron,325000,65,7,11
35,Gold,16500,11,5,16
35,Aluminum,103500,69,5,1
35,Gold,106500,71,5,10
35,Marble,13200,66,2,16
35,Marble,6800,68,1,20
35,Copper,5200,52,1,2
35,Iron,1600,8,2,7
35,Iron,14000,14,4,10
35,Marble,132000,88,5,17
35,Sandstone,1500,1,5,1
35,Aluminum,97000,97,4,3
35,Aluminum,26500,53,3,17
35,Sandstone,44000,22,6,10
35,Copper,8500,17,3,17
35,Sandstone,3200,16,2,13
35,Gold,9000,45,2,18
35,Gold,6500,65,1,10
35,Copper,150000,100,5,19
35,Sandstone,6000,4,5,3
35,Sandstone,6500,65,1,1
35,Gold,48500,97,3,3
35,Gold,103500,69,5,17
35,Sandstone,4800,48,1,20
35,Copper,22500,45,3,19
35,Copper,1600,16,1,15
35,Sandstone,365000,73,7,10
35,Copper,39000,39,4,7
35,Copper,20000,10,6,15
35,Iron,30500,61,3,5
35,Marble,44000,22,6,12
35,Iron,365000,73,7,9
35,Marble,24000,12,6,20
35,Marble,205000,41,7,13
35,Aluminum,14000,70,2,6
35,Aluminum,74000,74,4,16
35,Aluminum,1600,16,1,17
35,Marble,60000,30,6,4
35,Gold,124000,62,6,11
35,Sandstone,500,1,3,17
35,Marble,94000,47,6,1
35,Copper,182000,91,6,1
35,Copper,340000,68,7,1
35,Sandstone,490000,98,7,15
35,Iron,6000,4,5,17
35,Sandstone,52000,26,6,1
35,Marble,2100,21,1,17
35,Iron,36000,36,4,1
35,Aluminum,67500,45,5,8
35,Marble,295000,59,7,6
35,Sandstone,82000,82,4,19
35,Gold,166000,83,6,3
35,Gold,5500,11,3,8
35,Marble,7000,35,2,9
35,Copper,11400,57,2,6
35,Aluminum,90000,60,5,3
35,Iron,88000,88,4,6
35,Copper,4800,24,2,12
35,Iron,450000,90,7,1
35,Gold,3200,16,2,15
35,Marble,38000,19,6,17
35,Gold,15000,3,7,17
35,Copper,24000,16,5,11
35,Aluminum,10000,5,6,1
35,Aluminum,98000,98,4,14
35,Iron,400,4,1,12
35,Iron,43000,86,3,1
35,Marble,9500,95,1,19
35,Marble,18000,90,2,11
35,Aluminum,135000,27,7,16
35,Aluminum,32500,65,3,8
35,Copper,22000,22,4,20
35,Aluminum,84000,56,5,3
35,Marble,15000,15,4,11
35,Iron,57000,38,5,17
35,Sandstone,13000,13,4,13
35,Copper,8000,80,1,9
35,Sandstone,104000,52,6,7
35,Marble,18500,37,3,2
35,Copper,81000,81,4,3
35,Sandstone,34500,23,5,8
35,Iron,6700,67,1,9
35,Aluminum,100000,100,4,2
35,Iron,81000,54,5,3
35,Sandstone,39500,79,3,14
35,Gold,32000,16,6,18
35,Gold,5800,29,2,1
35,Marble,192000,96,6,6
35,Copper,194000,97,6,14
35,Marble,130000,65,6,18
35,Gold,5000,10,3,19
35,Copper,1100,11,1,13
35,Sandstone,5200,52,1,15
35,Gold,63000,63,4,3
35,Aluminum,435000,87,7,13
35,Gold,3400,34,1,19
35,Marble,100000,20,7,8
35,Copper,600,6,1,16
35,Aluminum,340000,68,7,13
35,Aluminum,40000,20,6,20
35,Gold,8300,83,1,20
35,Aluminum,8400,84,1,11
35,Iron,15000,75,2,12
35,Sandstone,80000,16,7,15
35,Copper,76500,51,5,6
35,Gold,9000,6,5,13
35,Aluminum,5300,53,1,17
35,Copper,7500,75,1,7
35,Sandstone,42000,42,4,6
35,Sandstone,25000,25,4,6
35,Aluminum,17500,35,3,7
35,Marble,7400,74,1,1
35,Aluminum,285000,57,7,1
35,Marble,6500,65,1,15
35,Marble,5500,55,1,7
35,Aluminum,6800,34,2,20
35,Aluminum,81000,54,5,18
35,Copper,14600,73,2,6
35,Marble,21000,21,4,19
35,Copper,6500,65,1,10
35,Marble,14200,71,2,2
35,Sandstone,176000,88,6,8
35,Iron,99000,66,5,20
35,Gold,22000,44,3,5
35,Copper,9800,49,2,2
35,Gold,1500,1,5,15
35,Copper,260000,52,7,18
35,Copper,7000,14,3,19
35,Sandstone,73500,49,5,8
35,Aluminum,54000,27,6,19
35,Sandstone,2200,22,1,11
35,Gold,3100,31,1,19
35,Copper,21000,42,3,6
35,Gold,8000,16,3,6
35,Sandstone,9000,18,3,4
35,Copper,39000,78,3,6
35,Gold,310000,62,7,6
35,Aluminum,6300,63,1,18
35,Marble,9900,99,1,7
35,Iron,158000,79,6,15
35,Copper,7000,35,2,18
35,Copper,15000,10,5,6
35,Aluminum,10200,51,2,5
35,Sandstone,7400,37,2,16
35,Aluminum,36000,72,3,11
35,Aluminum,147000,98,5,10
35,Iron,4700,47,1,2
35,Marble,22500,45,3,6
35,Gold,18600,93,2,16
35,Sandstone,295000,59,7,8
35,Iron,12000,60,2,19
35,Aluminum,24000,24,4,15
35,Sandstone,60000,30,6,9
35,Copper,10000,2,7,2
35,Sandstone,34000,68,3,6
35,Aluminum,130000,26,7,13
35,Gold,35000,35,4,1
35,Aluminum,38000,38,4,10
35,Copper,120000,24,7,10
35,Copper,19200,96,2,8
35,Marble,170000,34,7,5
35,Copper,42000,21,6,6
35,Marble,45000,9,7,7
35,Aluminum,86000,43,6,5
35,Sandstone,85000,17,7,10
35,Copper,17600,88,2,1
35,Copper,32000,16,6,3
35,Copper,14500,29,3,5
35,Copper,185000,37,7,4
35,Iron,83000,83,4,11
35,Marble,132000,66,6,11
35,Marble,2000,2,4,15
35,Copper,135000,90,5,7
35,Sandstone,4000,2,6,14
35,Marble,8600,43,2,15
35,Iron,82500,55,5,2
35,Aluminum,40500,81,3,1
35,Gold,8700,87,1,14
35,Gold,150000,100,5,6
35,Aluminum,600,6,1,11
35,Copper,195000,39,7,10
35,Marble,64000,64,4,8
35,Iron,64000,64,4,9
35,Gold,70500,47,5,3
35,Copper,48500,97,3,3
35,Aluminum,56000,56,4,18
35,Copper,16000,16,4,7
35,Copper,7400,74,1,8
35,Gold,10000,20,3,17
35,Copper,10200,51,2,19
35,Iron,141000,94,5,4
35,Gold,4000,8,3,11
35,Aluminum,188000,94,6,14
35,Copper,4200,42,1,3
35,Iron,4500,3,5,2
35,Aluminum,134000,67,6,2
36,Aluminum,84000,42,6,18
36,Marble,19000,19,4,19
36,Copper,10000,2,7,12
36,Gold,3600,36,1,19
36,Iron,114000,76,5,2
36,Marble,166000,83,6,7
36,Gold,6400,64,1,16
36,Aluminum,3000,15,2,18
36,Marble,55000,11,7,20
36,Sandstone,11200,56,2,19
36,Aluminum,79000,79,4,2
36,Iron,32500,65,3,20
36,Aluminum,7500,15,3,8
36,Aluminum,148500,99,5,12
36,Copper,1600,16,1,16
36,Aluminum,350000,70,7,11
36,Sandstone,7300,73,1,11
36,Marble,7500,75,1,20
36,Gold,69000,69,4,5
36,Copper,440000,88,7,8
36,Gold,17000,85,2,19
36,Iron,1600,16,1,1
36,Iron,11500,23,3,19
36,Gold,20000,10,6,17
36,Iron,103500,69,5,18
36,Iron,5000,1,7,16
36,Sandstone,14000,70,2,3
36,Sandstone,29500,59,3,9
36,Marble,156000,78,6,14
36,Copper,100500,67,5,18
36,Copper,275000,55,7,20
36,Iron,85500,57,5,10
36,Sandstone,5500,11,3,4
36,Aluminum,147000,98,5,14
36,Marble,90000,60,5,20
36,Sandstone,100,1,1,9
36,Iron,19800,99,2,12
36,Copper,46000,23,6,17
36,Aluminum,37000,74,3,19
36,Copper,162000,81,6,3
36,Sandstone,27000,27,4,9
36,Marble,84000,42,6,3
36,Marble,40000,80,3,12
36,Copper,2800,14,2,2
36,Iron,141000,94,5,20
36,Aluminum,7200,36,2,4
36,Sandstone,8800,44,2,3
36,Sandstone,16500,33,3,20
36,Copper,48000,32,5,8
36,Iron,114000,76,5,13
36,Aluminum,45000,30,5,19
36,Sandstone,55500,37,5,11
36,Gold,96000,96,4,11
36,Iron,5700,57,1,15
36,Sandstone,2000,10,2,6
36,Marble,36000,18,6,8
36,Iron,139500,93,5,14
36,Sandstone,3700,37,1,1
36,Iron,84000,84,4,14
36,Gold,160000,80,6,9
36,Marble,132000,88,5,1
36,Iron,8000,40,2,15
36,Copper,40500,81,3,4
36,Aluminum,22000,11,6,15
36,Gold,1000,2,3,2
36,Marble,42000,21,6,9
36,Copper,58000,58,4,20
36,Aluminum,2000,10,2,2
36,Sandstone,5500,11,3,11
36,Copper,12000,24,3,15
36,Sandstone,47000,47,4,13
36,Sandstone,35000,7,7,19
36,Aluminum,43000,86,3,17
36,Copper,2000,20,1,18
36,Iron,146000,73,6,3
36,Marble,6800,34,2,3
36,Gold,75000,75,4,8
36,Copper,58500,39,5,17
36,Sandstone,19400,97,2,4
36,Sandstone,55500,37,5,8
36,Copper,39000,26,5,6
36,Gold,60000,12,7,8
36,Marble,22000,44,3,17
36,Iron,94000,94,4,18
36,Aluminum,60000,30,6,11
36,Sandstone,86000,86,4,12
36,Sandstone,32500,65,3,19
36,Iron,126000,63,6,20
36,Gold,8000,4,6,19
36,Marble,16400,82,2,11
36,Sandstone,20000,10,6,20
36,Marble,2600,26,1,12
36,Gold,9800,98,1,6
36,Gold,14400,72,2,1
36,Iron,112000,56,6,1
36,Aluminum,3800,19,2,13
36,Copper,2200,11,2,1
36,Aluminum,182000,91,6,17
36,Marble,2400,12,2,9
36,Iron,48000,96,3,12
36,Copper,6600,66,1,5
36,Sandstone,32500,65,3,20
36,Gold,46500,31,5,8
36,Marble,67000,67,4,14
36,Marble,45000,45,4,4
36,Aluminum,92000,92,4,1
36,Aluminum,70000,35,6,14
36,Aluminum,3200,16,2,10
36,Marble,355000,71,7,8
36,Marble,18600,93,2,1
36,Sandstone,16500,33,3,13
36,Aluminum,26000,13,6,11
36,Gold,495000,99,7,15
36,Iron,96000,96,4,19
36,Copper,8400,84,1,16
36,Gold,40500,27,5,19
36,Sandstone,1000,1,4,7
36,Sandstone,440000,88,7,6
36,Sandstone,18800,94,2,9
36,Copper,48000,24,6,17
36,Aluminum,40000,40,4,13
36,Gold,17000,34,3,9
36,Sandstone,3600,36,1,19
36,Copper,68000,34,6,11
36,Gold,5300,53,1,5
36,Copper,14000,28,3,17
36,Marble,41000,41,4,11
36,Iron,9000,45,2,11
36,Iron,17000,85,2,5
36,Marble,8000,40,2,7
36,Iron,4800,24,2,10
36,Iron,49000,98,3,5
36,Sandstone,2200,22,1,13
36,Sandstone,53000,53,4,10
36,Copper,2600,13,2,11
36,Gold,85000,85,4,5
36,Sandstone,61500,41,5,10
36,Marble,5200,52,1,6
36,Iron,19400,97,2,16
36,Sandstone,3500,35,1,13
36,Aluminum,52000,26,6,13
36,Marble,71000,71,4,9
36,Aluminum,80000,16,7,10
36,Iron,34500,69,3,15
36,Aluminum,100,1,1,13
36,Gold,9700,97,1,7
36,Iron,129000,86,5,1
36,Iron,7400,74,1,12
36,Iron,105000,70,5,7
36,Gold,4200,42,1,6
36,Sandstone,370000,74,7,1
36,Aluminum,8800,44,2,5
36,Copper,325000,65,7,6
36,Marble,9000,45,2,12
36,Iron,5800,58,1,12
36,Marble,11000,22,3,17
36,Sandstone,16000,80,2,7
36,Gold,34000,17,6,19
36,Copper,800,4,2,15
36,Marble,5500,11,3,12
36,Iron,8400,42,2,17
36,Aluminum,17200,86,2,5
36,Aluminum,4800,48,1,7
36,Gold,47000,94,3,10
36,Gold,8000,4,6,18
36,Iron,7400,37,2,8
36,Aluminum,14000,70,2,12
36,Aluminum,22500,15,5,15
36,Aluminum,3500,7,3,11
36,Marble,100000,50,6,6
36,Iron,4500,3,5,5
36,Gold,18500,37,3,13
36,Gold,7300,73,1,9
36,Copper,175000,35,7,5
36,Copper,96000,64,5,14
36,Gold,9000,90,1,14
36,Copper,200,2,1,1
36,Marble,16000,16,4,9
36,Gold,1500,1,5,4
36,Iron,11800,59,2,13
36,Aluminum,93000,62,5,11
36,Aluminum,99000,99,4,18
36,Gold,3400,34,1,11
36,Sandstone,4200,42,1,11
36,Sandstone,15400,77,2,12
36,Copper,11500,23,3,9
36,Iron,142500,95,5,7
36,Marble,44000,22,6,17
36,Copper,93000,93,4,4
36,Gold,35000,35,4,9
36,Sandstone,5000,5,4,5
36,Copper,10500,21,3,17
36,Marble,117000,78,5,7
36,Iron,4000,8,3,15
36,Gold,22000,11,6,20
36,Marble,400,2,2,16
36,Aluminum,365000,73,7,10
36,Aluminum,84000,84,4,12
36,Sandstone,800,4,2,6
36,Marble,147000,98,5,14
36,Marble,196000,98,6,4
